"model_id","location","wis","ae_median","interval_coverage_50","interval_coverage_95","wis_relative_skill","wis_scaled_relative_skill","ae_median_relative_skill","ae_median_scaled_relative_skill"
"CADPH-FluCAT_Ensemble","06",397.637366513847,740.351404751498,0.555555555555556,1,0.523435164488838,0.373753802927678,0.706897296984954,0.565055734540673
"CEPH-Rtrend_fluH","01",157.019710144928,201.611111111111,0.166666666666667,0.277777777777778,0.759970303743994,0.749263218428041,0.795887259012823,0.858250863665412
"CEPH-Rtrend_fluH","02",9.27055555555556,12.7777777777778,0.333333333333333,0.555555555555556,0.919924341578815,0.843295985546581,0.889815439708577,0.833944083757043
"CEPH-Rtrend_fluH","04",702.431400966184,812.5,0.111111111111111,0.277777777777778,0.869062812827571,0.751856045166437,0.83704250837581,0.811544097288713
"CEPH-Rtrend_fluH","05",21.6716425120773,33.8888888888889,0.222222222222222,0.777777777777778,0.585307868266835,0.47268399315004,0.644009897839008,0.498520115865706
"CEPH-Rtrend_fluH","06",683.021328502415,865.888888888889,0,0.222222222222222,0.913898284247605,0.652560206879083,0.859884295098117,0.687345324503338
"CEPH-Rtrend_fluH","08",122.801835748792,153.722222222222,0.111111111111111,0.5,0.849676733745322,0.707397832766915,0.839026482393937,0.753102584267167
"CEPH-Rtrend_fluH","09",28.0384057971014,42.5,0.5,0.888888888888889,0.43665841915879,0.397174968941512,0.528660830305461,0.472657824716355
"CEPH-Rtrend_fluH","10",42.1294202898551,48.8333333333333,0.111111111111111,0.444444444444444,0.953952448806848,0.859477373801614,0.914371856200192,0.861612385010412
"CEPH-Rtrend_fluH","11",17.5755555555556,21.2222222222222,0.222222222222222,0.388888888888889,0.990717620861562,0.902411026434772,0.952632211579099,0.859901843586066
"CEPH-Rtrend_fluH","12",341.482560386473,445.944444444444,0.166666666666667,0.555555555555556,0.742747105596313,0.546819578737019,0.764379064745432,0.615259655444272
"CEPH-Rtrend_fluH","13",162.65347826087,238.222222222222,0.166666666666667,0.666666666666667,0.594975900558526,0.474199254865824,0.679145108025791,0.585889735994128
"CEPH-Rtrend_fluH","15",11.3405314009662,18.5555555555556,0.166666666666667,0.777777777777778,0.862261834796238,0.705719339174492,1.00612354130369,0.828367945504146
"CEPH-Rtrend_fluH","16",58.6959178743961,74.1111111111111,0.333333333333333,0.388888888888889,0.815706625090584,0.649693460852708,0.767408884493004,0.66179964676473
"CEPH-Rtrend_fluH","17",336.738188405797,418.722222222222,0.222222222222222,0.444444444444444,0.870473838317033,0.727391657371824,0.885590036667318,0.794675612578807
"CEPH-Rtrend_fluH","18",139.279347826087,195.055555555556,0.111111111111111,0.5,0.720870697199284,0.59394912388259,0.778794464212884,0.675697640621566
"CEPH-Rtrend_fluH","19",19.9715458937198,31.6111111111111,0.333333333333333,0.888888888888889,0.544269777249492,0.469558807465879,0.64210280739243,0.522632111882481
"CEPH-Rtrend_fluH","20",58.4080193236715,79,0.222222222222222,0.5,0.808056902787007,0.626577598611997,0.82482241097064,0.69817952228255
"CEPH-Rtrend_fluH","21",136.930289855072,187.444444444444,0.111111111111111,0.5,0.806559644959337,0.731685663476599,0.89020965339421,0.809824981815957
"CEPH-Rtrend_fluH","22",94.40538647343,141.833333333333,0.166666666666667,0.555555555555556,0.659383346807869,0.576041758302158,0.665840079065308,0.691349812210594
"CEPH-Rtrend_fluH","23",16.1201690821256,21.7777777777778,0.444444444444444,0.722222222222222,0.891555300010377,0.889324008678948,0.950216718039046,0.855304046789189
"CEPH-Rtrend_fluH","24",60.2785507246377,82.9444444444444,0.166666666666667,0.5,0.866432056047678,0.658417117313421,0.877839514005856,0.688521751331457
"CEPH-Rtrend_fluH","25",48.7565700483092,62.8888888888889,0.555555555555556,0.777777777777778,0.650817968468882,0.497738847942359,0.611580633200877,0.468037097576091
"CEPH-Rtrend_fluH","26",56.7379710144928,94.3888888888889,0.444444444444444,0.888888888888889,0.58650540484078,0.431184043197979,0.673646553304161,0.479827817390323
"CEPH-Rtrend_fluH","27",371.66690821256,405,0,0.222222222222222,1.03079511509677,0.921271916720299,0.97520562678458,0.933981726577666
"CEPH-Rtrend_fluH","28",44.1122463768116,65.8888888888889,0.277777777777778,0.833333333333333,0.710736948420819,0.57014891837123,0.805749264416648,0.670292821447503
"CEPH-Rtrend_fluH","29",181.717342995169,220.944444444444,0.277777777777778,0.5,0.82002150255823,0.724769116088558,0.692384477330145,0.624025854210724
"CEPH-Rtrend_fluH","30",13.346690821256,19.5555555555556,0.166666666666667,0.611111111111111,0.802052973242172,0.762365655046722,0.934142464626987,0.746353524483148
"CEPH-Rtrend_fluH","31",42.9807246376812,54.3333333333333,0.222222222222222,0.5,0.902199480202869,0.774255515026601,0.915434159589229,0.814422939683908
"CEPH-Rtrend_fluH","32",55.8181642512077,85.5555555555556,0.0555555555555556,0.611111111111111,0.807144282625748,0.604397011254615,0.8816426623612,0.702782398604289
"CEPH-Rtrend_fluH","33",74.7989855072464,79.0555555555556,0.444444444444444,0.722222222222222,0.987591549166103,0.93555574883311,0.963857409860612,0.916760585212024
"CEPH-Rtrend_fluH","34",200.331666666667,270.833333333333,0.166666666666667,0.666666666666667,0.693493073544803,0.565332416938812,0.742274138275631,0.642715280877434
"CEPH-Rtrend_fluH","35",38.984347826087,62.7222222222222,0.111111111111111,0.722222222222222,0.735459642008125,0.486635014018899,0.803583861926839,0.57467609990156
"CEPH-Rtrend_fluH","36",364.083309178744,493.777777777778,0,0.5,0.713123843567453,0.539086130592696,0.749435852363416,0.622752042881302
