"model_id","location","wis","ae_median","interval_coverage_50","interval_coverage_95","wis_relative_skill","wis_scaled_relative_skill","ae_median_relative_skill","ae_median_scaled_relative_skill"
"UMass-AR2","08",233.909128002664,260.497208886623,0.333333333333333,0.333333333333333,0.836768109926364,0.759269708038767,0.73685393219461,0.730774833459692
"UMass-AR2","09",122.777283570024,150.110168040399,0,0.333333333333333,0.97482702653582,0.826844104047705,0.96912498905357,0.882502988947137
"UMass-AR2","10",95.9632154164877,111.068318947741,0,0,1.16448513166421,1.05021628555941,1.11204380202652,1.1081882767136
"UMass-AR2","11",42.3711905101036,49.2692813921771,0,0.333333333333333,1.15011360310283,1.01431054399982,1.11214783243864,1.03375749113183
"UMass-AR2","12",554.718698140173,728.656630922195,0,0.333333333333333,0.953656257975535,0.791168828156407,1.1291501045808,0.9339808266888
"UMass-AR2","13",401.273816825258,489.395130562742,0,0.333333333333333,1.24011392345398,0.855901402678716,1.14556915660171,0.938221439941935
"UMass-AR2","15",16.8522045424603,25.8246228475159,0,0.333333333333333,1.50860963373565,1.48167159663546,1.69800334818323,1.61598852855704
"UMass-AR2","16",70.5532348978837,95.6522064304905,0.333333333333333,0.333333333333333,1.04980558613003,0.891872532979457,1.06820828990939,1.05257166434941
"UMass-AR2","17",323.923341498342,408.050067082492,0.333333333333333,0.333333333333333,0.530906195364731,0.419375891003693,0.433801108394306,0.397569030198136
"UMass-AR2","18",217.554086905005,264.029582581741,0.333333333333333,0.333333333333333,0.712598847520978,0.548065657386582,0.615318682206794,0.539326329284517
"UMass-AR2","19",51.8013099462017,67.6942100520422,0,0.333333333333333,0.95996000428788,0.727093382120602,0.951869845557336,0.760711346582324
"UMass-AR2","20",104.99121486353,138.336352499851,0,0.333333333333333,1.16443544779241,0.821148858968276,1.11228078466975,0.960004483955634
"UMass-AR2","21",180.766890120275,226.458110432786,0.333333333333333,0.333333333333333,0.729207743418565,0.604669726897234,0.675867862526297,0.614822471775858
"UMass-AR2","22",92.3108132065631,135.741766553756,0.333333333333333,0.666666666666667,0.794038705502346,1.09977718804771,0.688602055799342,1.14370847645164
"UMass-AR2","23",46.5224047677225,54.4977419788963,0,0,1.13790821472884,1.05676679538123,1.07743330477073,0.984895432721035
"UMass-AR2","24",170.891397138928,195.368788590719,0,0,1.43339030071451,1.02369017717557,1.24702320329624,1.00606444301361
"UMass-AR2","25",183.05306630963,224.28883758176,0,0,1.16930787802702,0.889912610065189,1.0614679260625,0.882011435092761
"UMass-AR2","26",183.932143245681,231.137383436017,0,0.333333333333333,1.28930666468613,0.899819037486387,1.16111468105375,0.85491371911692
"UMass-AR2","27",616.193322069047,715.168682347215,0,0,0.94306346931555,0.842085028924451,0.943949277274678,0.95909975412126
"UMass-AR2","28",126.354662962405,146.405004756976,0,0.333333333333333,1.15388839439311,0.991127404967469,1.12232380108743,1.01648677883448
"UMass-AR2","29",219.46747333298,298.715272025381,0,0.333333333333333,0.879245321276519,0.76873779412991,0.944970608105475,0.905802047838613
"UMass-AR2","30",19.4695957869049,29.5188512407927,0,0.666666666666667,1.13024034770111,0.968343737479092,Inf,NA
"UMass-AR2","31",38.4911411422753,62.3530064682336,0,1,0.867885540580121,0.685963064695173,1.00738495063764,0.91084148219878
"UMass-AR2","32",83.1676882983699,120.628248571523,0,0.333333333333333,1.0951771682756,0.814131697605439,1.09473605569946,0.943927990213447
"UMass-AR2","33",228.410694869207,236.146175981419,0,0,1.03832653621485,1.00208705012583,1.02275519432882,0.99993862811531
"UMass-AR2","34",450.139937686417,562.755362648652,0,0,0.874679658509842,0.700977577241043,0.880084272001595,0.810530378120997
"UMass-AR2","35",68.570153687641,107.100445319367,0,0.333333333333333,1.29457663259355,0.896097786917576,1.31883559864746,1.0715203253178
"UMass-AR2","36",513.522455788688,630.598764199849,0.333333333333333,0.333333333333333,0.5473369465662,0.410361273698083,0.513188780473806,0.452914506166799
